119.606251	36.898927	34
119.606251	36.903427	600
119.606251	36.921427	1001
119.606251	36.925927	766
119.606251	36.930427	444
119.606251	36.961927	368
119.606251	36.970927	580
119.611751	35.607427	564
119.611751	35.620927	1185
119.611751	35.629927	236
119.611751	35.638927	485
119.611751	35.652427	4
119.611751	35.670427	7
119.611751	35.679427	3
119.611751	35.683927	564
119.611751	35.706427	5
119.611751	35.742427	318
119.611751	35.751427	435
119.611751	35.764927	866
119.611751	36.660427	5
119.611751	36.678427	571
119.611751	36.687427	116
119.611751	36.786427	640
119.611751	36.795427	455
119.611751	36.799927	105
119.611751	36.804427	149
119.611751	36.858427	6
119.611751	36.880927	1
119.611751	36.889927	361
119.611751	36.912427	674
119.611751	36.930427	57
119.611751	36.961927	4
119.617251	35.602927	303
119.617251	35.652427	4
119.617251	35.656927	186
119.617251	35.670427	1133
119.617251	35.683927	473
119.617251	35.742427	16
119.617251	35.764927	4
119.617251	35.773927	4
119.617251	35.778427	3
119.617251	36.651427	789
119.617251	36.655927	23
119.617251	36.700927	461
119.617251	36.718927	421
119.617251	36.799927	148
119.617251	36.804427	3139
119.617251	36.826927	2130
119.617251	36.876427	611
119.617251	36.885427	4
119.617251	36.916927	3
119.617251	36.921427	3
119.617251	36.925927	508
119.617251	36.930427	21
119.617251	36.934927	731
119.617251	36.939427	95
119.617251	36.943927	4
119.617251	36.948427	13
119.617251	36.952927	1116
119.617251	36.975427	792
119.617251	36.984427	6
119.622751	35.602927	24
119.622751	35.625427	459
119.622751	35.629927	5
119.622751	35.638927	663
119.622751	35.670427	346
119.622751	35.742427	619
119.622751	35.769427	1111
119.622751	35.773927	963
119.622751	35.787427	8
119.622751	36.655927	520
119.622751	36.660427	3
119.622751	36.705427	191
119.622751	36.709927	532
119.622751	36.714427	194
119.622751	36.804427	22
119.622751	36.885427	504
119.622751	36.907927	434
119.622751	36.916927	4
119.622751	36.921427	142
119.622751	36.930427	23
119.622751	36.934927	7
119.622751	36.939427	1057
119.622751	36.943927	4
119.622751	36.952927	7
119.622751	36.966427	626
119.622751	36.997927	7
119.628251	35.634427	737
119.628251	35.652427	1037
119.628251	35.661427	888
119.628251	35.665927	2214
119.628251	35.670427	557
119.628251	35.679427	5
119.628251	35.697427	637
119.628251	35.706427	605
119.628251	35.710927	2
119.628251	35.715427	235
119.628251	35.742427	1660
119.628251	35.751427	1163
119.628251	35.773927	147
119.628251	35.787427	672
119.628251	35.818927	354
119.628251	36.637927	595
119.628251	36.642427	3
119.628251	36.646927	274
119.628251	36.678427	355
119.628251	36.691927	340
119.628251	36.799927	750
119.628251	36.804427	826
119.628251	36.849427	18
119.628251	36.907927	19
119.628251	36.939427	652
119.628251	36.943927	700
119.628251	36.952927	625
119.628251	36.993427	301
119.628251	36.997927	1261
119.633751	35.620927	37
119.633751	35.625427	860
119.633751	35.629927	1402
119.633751	35.634427	42
119.633751	35.661427	363
119.633751	35.665927	335
119.633751	35.670427	313
119.633751	35.674927	4925
119.633751	35.679427	519
119.633751	35.688427	425
119.633751	35.701927	17
119.633751	35.706427	22
119.633751	35.715427	2
119.633751	36.637927	116
119.633751	36.664927	3
119.633751	36.714427	275
119.633751	36.718927	398
119.633751	36.763927	2
119.633751	36.772927	9
119.633751	36.777427	1078
119.633751	36.804427	387
119.633751	36.808927	1079
119.633751	36.849427	1370
119.633751	36.858427	3
119.633751	36.862927	6
119.633751	36.871927	5
119.633751	36.939427	17
119.633751	36.943927	6
119.633751	36.952927	5
119.633751	36.957427	415
119.639251	35.616427	3
119.639251	35.625427	163
119.639251	35.629927	267
119.639251	35.634427	68
119.639251	35.643427	77
119.639251	35.665927	61
119.639251	35.670427	4
119.639251	35.679427	44
119.639251	35.697427	477
119.639251	35.706427	197
119.639251	35.710927	994
119.639251	35.728927	630
119.639251	35.764927	1033
119.639251	35.791927	4
119.639251	35.832427	9
119.639251	36.637927	6
119.639251	36.642427	399
119.639251	36.664927	557
119.639251	36.687427	305
119.639251	36.700927	203
119.639251	36.709927	5
119.639251	36.714427	349
119.639251	36.750427	3
119.639251	36.754927	2774
119.639251	36.768427	13
119.639251	36.772927	5779
119.639251	36.777427	7
119.639251	36.858427	640
119.639251	36.862927	15
119.639251	36.867427	536
119.639251	36.903427	19
119.644751	35.616427	9
119.644751	35.620927	1025
119.644751	35.629927	594
119.644751	35.647927	1225
119.644751	35.656927	718
119.644751	35.661427	1520
119.644751	35.665927	5
119.644751	35.674927	717
119.644751	35.706427	11
119.644751	35.715427	1003
119.644751	35.760427	623
119.644751	35.841427	360
119.644751	36.084427	3
119.644751	36.628927	700
119.644751	36.633427	7
119.644751	36.637927	539
119.644751	36.687427	6
119.644751	36.709927	18
119.644751	36.714427	533
119.644751	36.741427	765
119.644751	36.750427	13
119.644751	36.754927	77
119.644751	36.759427	12
119.644751	36.763927	3
119.644751	36.768427	8
119.644751	36.772927	11
119.644751	36.777427	14
119.644751	36.790927	5
119.644751	36.795427	1640
119.644751	36.813427	865
119.644751	36.831427	3
119.644751	36.835927	863
119.644751	36.898927	2
119.644751	36.930427	87
119.650251	35.625427	1056
119.650251	35.629927	23
119.650251	35.634427	3
119.650251	35.638927	432
119.650251	35.656927	3
119.650251	35.661427	40
119.650251	35.670427	405
119.650251	35.692927	812
119.650251	35.697427	6
119.650251	35.710927	289
119.650251	35.742427	1330
119.650251	35.782927	70
119.650251	35.805427	5
119.650251	35.814427	332
119.650251	35.832427	994
119.650251	36.079927	2486
119.650251	36.111427	8
119.650251	36.124927	277
119.650251	36.133927	204
119.650251	36.628927	364
119.650251	36.633427	178
119.650251	36.637927	639
119.650251	36.664927	417
119.650251	36.700927	484
119.650251	36.705427	12
119.650251	36.709927	425
119.650251	36.754927	1703
119.650251	36.759427	3
119.650251	36.790927	4
119.650251	36.795427	16
119.650251	36.831427	3
119.650251	36.835927	4
119.650251	36.876427	2
119.650251	36.880927	777
119.650251	36.885427	1023
119.650251	36.889927	13
119.650251	36.898927	419
119.650251	36.921427	1
119.650251	36.943927	418
119.650251	36.948427	7
119.650251	36.952927	465
119.655751	35.602927	158
119.655751	35.625427	5
119.655751	35.629927	336
119.655751	35.638927	6
119.655751	35.656927	528
119.655751	35.661427	19
119.655751	35.688427	5
119.655751	35.701927	731
119.655751	35.710927	3
119.655751	35.769427	103
119.655751	35.773927	475
119.655751	35.805427	434
119.655751	35.809927	203
119.655751	36.070927	10
119.655751	36.664927	8
119.655751	36.678427	4
119.655751	36.682927	904
119.655751	36.687427	519
119.655751	36.709927	9
119.655751	36.799927	247
119.655751	36.844927	10
119.655751	36.862927	2
119.655751	36.885427	14
119.655751	36.889927	6
119.655751	36.921427	9
119.655751	36.925927	5
119.655751	36.966427	22
119.655751	36.970927	23
119.661251	35.602927	17
119.661251	35.620927	4
119.661251	35.634427	13
119.661251	35.665927	1651
119.661251	35.710927	216
119.661251	35.787427	432
119.661251	35.814427	14
119.661251	35.832427	222
119.661251	36.066427	14
119.661251	36.070927	906
119.661251	36.084427	1
119.661251	36.088927	2100
119.661251	36.115927	1521
119.661251	36.129427	1116
119.661251	36.156427	381
119.661251	36.637927	4
119.661251	36.673927	4
119.661251	36.678427	489
119.661251	36.682927	7
119.661251	36.687427	45
119.661251	36.741427	41
119.661251	36.750427	5
119.661251	36.844927	736
119.661251	36.849427	7
119.661251	36.853927	1015
119.661251	36.862927	828
119.661251	36.867427	11
119.661251	36.871927	1095
119.661251	36.889927	455
119.661251	36.921427	52
119.661251	36.925927	1378
119.661251	36.952927	24
119.661251	36.957427	978
119.661251	36.966427	72
119.661251	36.970927	1555
119.661251	36.975427	4
119.661251	36.984427	7
119.666751	35.607427	880
119.666751	35.620927	1024
119.666751	35.625427	298
119.666751	35.629927	9
119.666751	35.647927	4
119.666751	35.652427	983
119.666751	35.661427	9
119.666751	35.688427	835
119.666751	35.692927	1
119.666751	35.724427	3
119.666751	35.728927	272
119.666751	35.733427	506
119.666751	35.778427	617
119.666751	35.796427	49
119.666751	36.070927	1209
119.666751	36.088927	61
119.666751	36.093427	60
119.666751	36.097927	1562
119.666751	36.102427	13
119.666751	36.115927	309
119.666751	36.147427	20
119.666751	36.642427	1310
119.666751	36.660427	787
119.666751	36.664927	5
119.666751	36.678427	5
119.666751	36.718927	7
119.666751	36.723427	861
119.666751	36.736927	16
119.666751	36.741427	4139
119.666751	36.768427	5
119.666751	36.804427	9
119.666751	36.813427	429
119.666751	36.840427	29
119.666751	36.844927	962
119.666751	36.853927	2
119.666751	36.898927	4
119.666751	36.925927	23
119.666751	36.952927	1317
119.666751	36.970927	393
119.666751	36.979927	1658
119.666751	36.984427	287
119.666751	36.993427	7
119.666751	36.997927	1
119.672251	35.607427	332
119.672251	35.629927	815
119.672251	35.634427	168
119.672251	35.638927	151
119.672251	35.683927	4
119.672251	35.688427	6
119.672251	35.697427	16
119.672251	35.701927	656
119.672251	35.719927	6
119.672251	35.724427	586
119.672251	35.728927	348
119.672251	35.755927	872
119.672251	35.769427	7
119.672251	36.093427	51
119.672251	36.147427	875
119.672251	36.156427	327
119.672251	36.615427	1027
119.672251	36.624427	5
119.672251	36.628927	4
119.672251	36.700927	529
119.672251	36.723427	8
119.672251	36.732427	5
119.672251	36.741427	3
119.672251	36.768427	5
119.672251	36.777427	1309
119.672251	36.795427	828
119.672251	36.799927	4
119.672251	36.804427	1157
119.672251	36.817927	1121
119.672251	36.822427	208
119.672251	36.840427	5
119.672251	36.844927	12
119.672251	36.898927	733
119.672251	36.912427	7
119.672251	36.916927	56
119.672251	36.921427	3
119.672251	36.952927	18
119.672251	36.970927	4
119.672251	36.975427	992
119.672251	36.979927	55
119.672251	36.984427	18
119.672251	36.993427	668
119.672251	36.997927	24
119.677751	35.598427	412
119.677751	35.602927	49
119.677751	35.607427	52
119.677751	35.638927	488
119.677751	35.656927	364
119.677751	35.670427	999
119.677751	35.683927	624
119.677751	35.701927	383
119.677751	35.706427	853
119.677751	35.724427	563
119.677751	35.746927	12
119.677751	35.769427	559
119.677751	35.800927	362
119.677751	35.818927	308
119.677751	36.075427	567
119.677751	36.111427	745
119.677751	36.115927	1030
119.677751	36.174427	8
119.677751	36.610927	1122
119.677751	36.615427	6
119.677751	36.624427	2
119.677751	36.633427	4
119.677751	36.750427	388
119.677751	36.754927	3
119.677751	36.759427	23
119.677751	36.763927	1801
119.677751	36.768427	5
119.677751	36.772927	4
119.677751	36.777427	34
119.677751	36.799927	1178
119.677751	36.804427	3
119.677751	36.853927	482
119.677751	36.862927	200
119.677751	36.867427	763
119.677751	36.885427	6
119.677751	36.889927	6
119.677751	36.894427	3
119.677751	36.916927	1685
119.677751	36.952927	6
119.677751	36.957427	93
119.677751	36.961927	32
119.677751	36.970927	765
119.677751	36.979927	475
119.683251	35.616427	366
119.683251	35.620927	1
119.683251	35.638927	351
119.683251	35.647927	5
119.683251	35.656927	1437
119.683251	35.661427	402
119.683251	35.697427	3
119.683251	35.701927	630
119.683251	35.719927	310
119.683251	35.746927	517
119.683251	35.823427	547
119.683251	35.827927	277
119.683251	35.836927	385
119.683251	36.093427	15
119.683251	36.097927	1130
119.683251	36.129427	970
119.683251	36.156427	1178
119.683251	36.606427	696
119.683251	36.610927	14
119.683251	36.615427	16
119.683251	36.619927	13
119.683251	36.660427	774
119.683251	36.678427	430
119.683251	36.682927	1387
119.683251	36.768427	979
119.683251	36.772927	2
119.683251	36.777427	3
119.683251	36.795427	4
119.683251	36.804427	3
119.683251	36.817927	387
119.683251	36.831427	900
119.683251	36.885427	1881
119.683251	36.889927	20
119.683251	36.894427	3
119.683251	36.916927	434
119.683251	36.921427	4
119.683251	36.925927	1352
119.683251	36.957427	8
119.683251	36.961927	18
119.683251	36.979927	2
119.688751	35.616427	417
119.688751	35.629927	583
119.688751	35.652427	50
119.688751	35.697427	2
119.688751	35.706427	235
119.688751	35.719927	192
119.688751	35.724427	1011
119.688751	35.764927	997
119.688751	35.796427	406
119.688751	35.809927	887
119.688751	36.007927	289
119.688751	36.057427	975
119.688751	36.070927	18
119.688751	36.079927	4
119.688751	36.084427	28
119.688751	36.138427	60
119.688751	36.156427	34
119.688751	36.160927	549
119.688751	36.165427	20
119.688751	36.610927	235
119.688751	36.615427	5
119.688751	36.646927	4
119.688751	36.682927	6
119.688751	36.709927	339
119.688751	36.817927	2
119.688751	36.831427	3
119.688751	36.840427	57
119.688751	36.844927	477
119.688751	36.925927	10
119.688751	36.957427	12
119.688751	36.961927	896
119.694251	35.625427	4
119.694251	35.629927	1227
119.694251	35.634427	9
119.694251	35.665927	4
119.694251	35.701927	134
119.694251	35.706427	70
119.694251	35.742427	613
119.694251	35.787427	544
119.694251	35.971927	641
119.694251	35.985427	5
119.694251	36.012427	474
119.694251	36.057427	4
119.694251	36.070927	1116
119.694251	36.084427	878
119.694251	36.115927	308
119.694251	36.129427	3
119.694251	36.138427	908
119.694251	36.142927	14
119.694251	36.147427	2510
119.694251	36.160927	21
119.694251	36.165427	2
119.694251	36.606427	3
119.694251	36.610927	6
119.694251	36.615427	495
119.694251	36.637927	871
119.694251	36.646927	758
119.694251	36.687427	314
119.694251	36.709927	235
119.694251	36.718927	413
119.694251	36.732427	462
119.694251	36.858427	7
119.694251	36.912427	5
119.699751	35.620927	763
119.699751	35.625427	167
119.699751	35.629927	38
119.699751	35.634427	497
119.699751	35.683927	614
119.699751	35.688427	838
119.699751	35.728927	559
119.699751	35.746927	842
119.699751	35.778427	4
119.699751	35.782927	360
119.699751	35.796427	18
119.699751	35.814427	376
119.699751	35.962927	430
119.699751	35.971927	1153
119.699751	35.980927	1018
119.699751	36.061927	521
119.699751	36.079927	925
119.699751	36.093427	889
119.699751	36.147427	5
119.699751	36.165427	1989
119.699751	36.601927	901
119.699751	36.624427	687
119.699751	36.628927	332
119.699751	36.691927	15
119.699751	36.799927	11
119.699751	36.808927	912
119.699751	36.813427	3
119.699751	36.822427	673
119.699751	36.826927	4
119.699751	36.858427	273
119.699751	36.862927	19
119.699751	36.867427	8
119.699751	36.889927	974
119.699751	36.894427	16
119.699751	36.907927	781
119.699751	36.916927	751
119.699751	36.952927	561
119.699751	36.957427	3
119.699751	36.961927	1610
119.699751	36.970927	463
119.699751	36.975427	4
119.699751	36.988927	47
119.699751	36.993427	92
119.699751	36.997927	3
119.705251	35.625427	10
119.705251	35.634427	704
119.705251	35.661427	1139
119.705251	35.688427	489
119.705251	35.706427	266
119.705251	35.742427	521
119.705251	35.760427	679
119.705251	35.778427	1267
119.705251	35.782927	19
119.705251	35.845927	4
119.705251	35.850427	937
119.705251	35.940427	314
119.705251	35.958427	939
119.705251	35.980927	82
119.705251	36.025927	523
119.705251	36.052927	199
119.705251	36.084427	927
119.705251	36.169927	8
119.705251	36.597427	264
119.705251	36.601927	430
119.705251	36.619927	3
119.705251	36.628927	3
119.705251	36.633427	350
119.705251	36.651427	10
119.705251	36.691927	1057
119.705251	36.700927	378
119.705251	36.723427	233
119.705251	36.772927	3
119.705251	36.795427	4
119.705251	36.799927	1806
119.705251	36.808927	14
119.705251	36.813427	4
119.705251	36.826927	4
119.705251	36.853927	297
119.705251	36.858427	19
119.705251	36.862927	798
119.705251	36.867427	17
119.705251	36.894427	3
119.705251	36.907927	4
119.705251	36.912427	5
119.705251	36.921427	461
119.705251	36.952927	684
119.705251	36.988927	2816
119.705251	36.993427	583
119.705251	36.997927	127
119.710751	35.634427	12
119.710751	35.638927	7
119.710751	35.643427	4
119.710751	35.656927	7
119.710751	35.665927	7
119.710751	35.719927	275
119.710751	35.755927	404
119.710751	35.782927	18
119.710751	35.841427	11
119.710751	35.926927	301
119.710751	35.953927	7
119.710751	35.958427	3
119.710751	35.971927	319
119.710751	35.994427	344
119.710751	36.003427	644
119.710751	36.007927	1595
119.710751	36.012427	812
119.710751	36.057427	43
119.710751	36.061927	2133
119.710751	36.066427	6
119.710751	36.075427	23
119.710751	36.115927	2214
119.710751	36.120427	6
119.710751	36.124927	12
119.710751	36.129427	9
119.710751	36.133927	43
119.710751	36.138427	859
119.710751	36.592927	226
119.710751	36.597427	826
119.710751	36.619927	301
119.710751	36.624427	426
119.710751	36.637927	357
119.710751	36.651427	1367
119.710751	36.669427	150
119.710751	36.700927	6
119.710751	36.705427	4
119.710751	36.714427	551
119.710751	36.723427	338
119.710751	36.786427	7
119.710751	36.790927	10
119.710751	36.795427	170
119.710751	36.840427	1203
119.710751	36.844927	38
119.710751	36.871927	4
119.710751	36.952927	294
119.710751	36.975427	4
119.710751	36.979927	780
119.710751	36.984427	542
119.710751	36.988927	533
119.710751	36.993427	1826
119.710751	36.997927	19
119.716251	35.638927	1814
119.716251	35.647927	589
119.716251	35.692927	279
119.716251	35.697427	9
119.716251	35.728927	136
119.716251	35.769427	630
119.716251	35.791927	599
119.716251	35.823427	33
119.716251	35.841427	376
119.716251	35.980927	12
119.716251	35.998927	399
119.716251	36.003427	63
119.716251	36.007927	64
119.716251	36.012427	11
119.716251	36.025927	970
119.716251	36.061927	983
119.716251	36.097927	4
119.716251	36.102427	707
119.716251	36.115927	45
119.716251	36.120427	12
119.716251	36.124927	2
119.716251	36.129427	45
119.716251	36.133927	11
119.716251	36.165427	752
119.716251	36.619927	26
119.716251	36.624427	2659
119.716251	36.628927	1150
119.716251	36.718927	307
119.716251	36.772927	5
119.716251	36.781927	7
119.716251	36.786427	1506
119.716251	36.790927	945
119.716251	36.795427	16
119.716251	36.822427	1058
119.716251	36.826927	21
119.716251	36.840427	746
119.716251	36.862927	1206
119.716251	36.871927	654
119.716251	36.885427	376
119.716251	36.889927	4
119.716251	36.903427	230
119.716251	36.921427	1028
119.716251	36.957427	638
119.716251	36.961927	3
119.716251	36.988927	77
119.716251	36.993427	858
119.721751	35.643427	5
119.721751	35.647927	884
119.721751	35.652427	747
119.721751	35.661427	439
119.721751	35.670427	470
119.721751	35.679427	3
119.721751	35.683927	16
119.721751	35.706427	510
119.721751	35.742427	298
119.721751	35.787427	11
119.721751	35.796427	734
119.721751	35.800927	6154
119.721751	35.805427	275
119.721751	35.836927	6
119.721751	35.841427	914
119.721751	35.940427	10
119.721751	35.949427	380
119.721751	35.953927	245
119.721751	35.985427	38
119.721751	35.989927	457
119.721751	36.016927	601
119.721751	36.021427	18
119.721751	36.039427	215
119.721751	36.061927	6
119.721751	36.093427	22
119.721751	36.120427	1
119.721751	36.124927	291
119.721751	36.129427	3622
119.721751	36.133927	41
119.721751	36.151927	2934
119.721751	36.610927	1067
119.721751	36.615427	4
119.721751	36.619927	66
119.721751	36.624427	1017
119.721751	36.628927	19
119.721751	36.777427	809
119.721751	36.786427	12
119.721751	36.804427	284
119.721751	36.826927	15
119.721751	36.862927	7
119.721751	36.867427	122
119.721751	36.871927	39
119.721751	36.885427	595
119.721751	36.889927	4
119.721751	36.894427	602
119.721751	36.916927	7
119.721751	36.930427	4
119.721751	36.934927	1015
119.721751	36.957427	11
119.721751	36.961927	592
119.727251	35.647927	352
119.727251	35.652427	198
119.727251	35.656927	359
119.727251	35.665927	474
119.727251	35.670427	33
119.727251	35.679427	13
119.727251	35.683927	1227
119.727251	35.719927	841
119.727251	35.733427	310
119.727251	35.764927	58
119.727251	35.778427	797
119.727251	35.796427	364
119.727251	35.800927	1080
119.727251	35.805427	730
119.727251	35.940427	1305
119.727251	35.958427	510
119.727251	36.007927	1006
119.727251	36.016927	1
119.727251	36.048427	582
119.727251	36.061927	740
119.727251	36.088927	2705
119.727251	36.093427	788
119.727251	36.115927	913
119.727251	36.124927	784
119.727251	36.129427	1777
119.727251	36.133927	5
119.727251	36.142927	8
119.727251	36.619927	114
119.727251	36.624427	14
119.727251	36.628927	4
119.727251	36.651427	907
119.727251	36.664927	591
119.727251	36.687427	1272
119.727251	36.709927	13
119.727251	36.718927	430
119.727251	36.777427	13
119.727251	36.781927	1418
119.727251	36.790927	1095
119.727251	36.804427	97
119.727251	36.808927	1032
119.727251	36.813427	25
119.727251	36.862927	7
119.727251	36.867427	865
119.727251	36.871927	1214
119.727251	36.876427	3
119.727251	36.880927	779
119.727251	36.885427	4
119.727251	36.898927	589
119.727251	36.912427	8
119.727251	36.916927	1485
119.727251	36.934927	3
119.727251	36.952927	543
119.727251	36.957427	162
119.727251	36.966427	285
119.727251	36.970927	492
119.727251	36.975427	482
119.727251	36.979927	9
119.732751	35.634427	4
119.732751	35.656927	13
119.732751	35.665927	3
119.732751	35.670427	733
119.732751	35.710927	77
119.732751	35.742427	50
119.732751	35.746927	203
119.732751	35.764927	297
119.732751	35.778427	3
119.732751	35.913427	1504
119.732751	35.958427	33
119.732751	35.998927	1467
119.732751	36.007927	336
119.732751	36.039427	1774
119.732751	36.075427	1203
119.732751	36.088927	19
119.732751	36.093427	17
119.732751	36.102427	1136
119.732751	36.106927	45
119.732751	36.115927	57
119.732751	36.142927	1125
119.732751	36.147427	292
119.732751	36.574927	5
119.732751	36.583927	6
119.732751	36.642427	426
119.732751	36.682927	245
119.732751	36.687427	11
119.732751	36.777427	20
119.732751	36.781927	6
119.732751	36.786427	5
119.732751	36.790927	19
119.732751	36.795427	345
119.732751	36.822427	8
119.732751	36.826927	899
119.732751	36.862927	10
119.732751	36.885427	6
119.732751	36.898927	11
119.732751	36.916927	28
119.732751	36.934927	160
119.732751	36.952927	698
119.732751	36.961927	4
119.732751	36.979927	266
119.732751	36.984427	6
119.738251	35.589427	373
119.738251	35.679427	478
119.738251	35.782927	353
119.738251	35.796427	8
119.738251	35.814427	1018
119.738251	35.823427	332
119.738251	35.845927	61
119.738251	35.850427	5
119.738251	35.854927	629
119.738251	35.917927	7
119.738251	35.926927	524
119.738251	36.025927	538
119.738251	36.088927	4
119.738251	36.093427	5
119.738251	36.106927	13
119.738251	36.111427	12
119.738251	36.133927	383
119.738251	36.138427	5
119.738251	36.147427	12
119.738251	36.151927	535
119.738251	36.574927	871
119.738251	36.583927	6
119.738251	36.588427	667
119.738251	36.601927	2
119.738251	36.633427	845
119.738251	36.642427	440
119.738251	36.732427	6
119.738251	36.790927	46
119.738251	36.795427	2690
119.738251	36.799927	3
119.738251	36.817927	5
119.738251	36.822427	809
119.738251	36.826927	3
119.738251	36.862927	686
119.738251	36.916927	628
119.738251	36.939427	242
119.743751	35.679427	29
119.743751	35.683927	1258
119.743751	35.692927	1190
119.743751	35.697427	5
119.743751	35.760427	1267
119.743751	35.764927	3
119.743751	35.800927	641
119.743751	35.827927	528
119.743751	35.841427	606
119.743751	35.877427	462
119.743751	35.886427	6
119.743751	35.895427	597
119.743751	35.958427	257
119.743751	36.111427	861
